7147,190.64.201.9,"[{'rtt': 35.49197}, {'rtt': 33.576197}, {'rtt': 38.192311}]",33.576197,38.192311,35.7534926667
7163,179.43.96.85,"[{'rtt': 12.746271}, {'rtt': 12.575847}, {'rtt': 12.583196}]",12.575847,12.746271,12.6351046667
1000143,150.145.72.97,"[{'rtt': 25.562264}, {'rtt': 25.642529}, {'rtt': 25.661637}]",25.562264,25.661637,25.6221433333
1000362,213.211.59.28,"[{'rtt': 12.945522}, {'rtt': 15.704386}, {'rtt': 13.239107}]",12.945522,15.704386,13.963005
1000431,109.49.136.112,"[{'rtt': 17.095074}, {'rtt': 16.507321}, {'rtt': 16.43282}]",16.43282,17.095074,16.678405
1001434,100.103.48.132,"[{'rtt': 11.415579}, {'rtt': 11.228147}, {'rtt': 11.153127}]",11.153127,11.415579,11.2656176667
1003964,172.31.30.91,"[{'rtt': 1.008816}, {'rtt': 1.03092}, {'rtt': 1.004606}]",1.004606,1.03092,1.0147806667
1003981,172.31.31.241,"[{'rtt': 10.865075}, {'rtt': 10.81399}, {'rtt': 10.794627}]",10.794627,10.865075,10.824564
1004961,192.168.88.18,"[{'rtt': 4.134402}, {'rtt': 4.237958}, {'rtt': 4.164291}]",4.134402,4.237958,4.1788836667
10770,192.168.128.6,"[{'rtt': 1.397359}, {'rtt': 1.292264}, {'rtt': 1.250839}]",1.250839,1.397359,1.3134873333
15448,192.168.28.32,"[{'rtt': 4.152818}, {'rtt': 4.110763}, {'rtt': 4.064408}]",4.064408,4.152818,4.1093296667
19723,192.168.178.18,"[{'rtt': 15.19465}, {'rtt': 15.61727}, {'rtt': 12.360013}]",12.360013,15.61727,14.3906443333
2252,146.228.61.37,"[{'rtt': 20.548612}, {'rtt': 13.536003}, {'rtt': 5.223169}]",5.223169,20.548612,13.1025946667
27055,192.168.213.41,"[{'rtt': 8.483165}, {'rtt': 8.833377}, {'rtt': 7.435339}]",7.435339,8.833377,8.250627
28137,192.168.0.254,"[{'rtt': 45.644395}, {'rtt': 44.263656}, {'rtt': 44.625622}]",44.263656,45.644395,44.8445576667
32032,192.168.122.40,"[{'rtt': 14.619633}, {'rtt': 17.433049}, {'rtt': 17.933936}]",14.619633,17.933936,16.662206
4164,89.185.224.176,"[{'rtt': 20.404228}, {'rtt': 4.147969}, {'rtt': 5.352962}]",4.147969,20.404228,9.9683863333
51171,192.168.102.100,"[{'rtt': 4.196209}, {'rtt': 2.884625}, {'rtt': 2.978709}]",2.884625,4.196209,3.353181
53821,100.71.2.60,"[{'rtt': 10.05275}, {'rtt': 9.879208}, {'rtt': 9.769334}]",9.769334,10.05275,9.9004306667
54804,172.19.26.100,"[{'rtt': 17.613917}, {'rtt': 17.067917}, {'rtt': 17.161291}]",17.067917,17.613917,17.2810416667
61321,192.168.8.167,"[{'rtt': 36.37259}, {'rtt': 44.190697}, {'rtt': 34.093014}]",34.093014,44.190697,38.218767
62002,192.168.178.3,"[{'rtt': 18.544964}, {'rtt': 22.953643}, {'rtt': 16.978969}]",16.978969,22.953643,19.4925253333
6728,193.17.192.164,"[{'rtt': 10.652774}, {'rtt': 10.575732}, {'rtt': 10.589511}]",10.575732,10.652774,10.6060056667
6802,213.131.234.24,"[{'rtt': 7.327015}, {'rtt': 7.050693}, {'rtt': 7.038758}]",7.038758,7.327015,7.138822
6441,91.209.0.21,"[{'rtt': 9.26643}, {'rtt': 9.20971}, {'rtt': 9.314756}]",9.20971,9.314756,9.263632
10243,192.168.253.116,"[{'rtt': 3.67764}, {'rtt': 1.07299}, {'rtt': 1.136985}]",1.07299,3.67764,1.9625383333
13725,105.16.144.2,"[{'rtt': 16.210922}, {'rtt': 16.390733}, {'rtt': 16.139427}]",16.139427,16.390733,16.2470273333
13888,197.255.144.18,"[{'rtt': 6.872885}, {'rtt': 0.592922}, {'rtt': 0.679002}]",0.592922,6.872885,2.7149363333
18169,146.231.130.254,"[{'rtt': 14.367357}, {'rtt': 14.272921}, {'rtt': 14.185601}]",14.185601,14.367357,14.275293
2062,192.168.1.20,"[{'rtt': 198.092583}, {'rtt': 197.164072}, {'rtt': 198.734632}]",197.164072,198.734632,197.9970956667
22522,192.168.1.100,"[{'rtt': 95.877133}, {'rtt': 93.873539}, {'rtt': 96.70925}]",93.873539,96.70925,95.4866406667
28607,192.168.0.226,"[{'rtt': 199.661853}, {'rtt': 199.158462}, {'rtt': 198.036661}]",198.036661,199.661853,198.9523253333
33053,192.168.68.126,"[{'rtt': 41.809562}, {'rtt': 41.553108}, {'rtt': 41.105403}]",41.105403,41.809562,41.4893576667
35743,192.168.100.250,"[{'rtt': 6.908435}, {'rtt': 2.476904}, {'rtt': 2.896684}]",2.476904,6.908435,4.0940076667
35790,192.168.10.235,"[{'rtt': 191.613021}, {'rtt': 189.858663}, {'rtt': 194.404298}]",189.858663,194.404298,191.9586606667
50493,192.168.1.11,"[{'rtt': 206.986834}, {'rtt': 206.346083}, {'rtt': 206.245917}]",206.245917,206.986834,206.526278
51622,196.192.112.245,"[{'rtt': 20.450083}, {'rtt': 38.183}, {'rtt': 61.658458}]",20.450083,61.658458,40.0971803333
51823,100.88.192.98,"[{'rtt': 650.638542}, {'rtt': 632.838501}, {'rtt': 687.769667}]",632.838501,687.769667,657.0822366667
52459,192.168.1.10,"[{'rtt': 194.398459}, {'rtt': 194.751333}, {'rtt': 195.01825}]",194.398459,195.01825,194.7226806667
54721,192.168.1.15,"[{'rtt': 205.329458}, {'rtt': 204.536}, {'rtt': 204.666125}]",204.536,205.329458,204.843861
55130,172.29.40.21,"[{'rtt': 5.053417}, {'rtt': 4.617708}, {'rtt': 5.109875}]",4.617708,5.109875,4.927
6053,197.80.104.36,"[{'rtt': 1.419511}, {'rtt': 0.804186}, {'rtt': 0.837091}]",0.804186,1.419511,1.0202626667
62008,192.168.1.10,"[{'rtt': 204.95853}, {'rtt': 199.774146}, {'rtt': 201.839371}]",199.774146,204.95853,202.1906823333
6224,196.49.5.98,"[{'rtt': 0.950519}, {'rtt': 0.771168}, {'rtt': 0.551755}]",0.551755,0.950519,0.757814
6569,188.172.217.86,"[{'rtt': 0.626973}, {'rtt': 0.329251}, {'rtt': 0.521399}]",0.329251,0.626973,0.492541
7062,196.40.111.147,"[{'rtt': 0.876846}, {'rtt': 1.095471}, {'rtt': 2.579498}]",0.876846,2.579498,1.5172716667
10243,2001:4258:1:10:a2f3:c1ff:fea6:71ed,"[{'rtt': 1.168415}, {'rtt': 0.971115}, {'rtt': 1.29301}]",0.971115,1.29301,1.14418
13725,2c0f:feb0:9:1::2,"[{'rtt': 18.194106}, {'rtt': 18.008545}, {'rtt': 18.088716}]",18.008545,18.194106,18.0971223333
13888,2001:43d8:4000:8000::5,"[{'rtt': 3.88931}, {'rtt': 0.701822}, {'rtt': 0.693632}]",0.693632,3.88931,1.761588
18169,2001:43f8:750:1100:c24a:ff:fecc:75c2,"[{'rtt': 14.892683}, {'rtt': 14.841998}, {'rtt': 14.937194}]",14.841998,14.937194,14.890625
2062,2a01:cb22:184:3b00:220:4aff:fee0:234e,"[{'rtt': 210.823722}, {'rtt': 210.401322}, {'rtt': 210.59793}]",210.401322,210.823722,210.607658
22522,2001:470:1f21:bf:eade:27ff:fe69:d97e,"[{'rtt': 69.167991}, {'rtt': 77.662999}, {'rtt': 70.606454}]",69.167991,77.662999,72.479148
28607,2a01:cb22:1b8:ec05:f6f2:6dff:fe5d:a320,"[{'rtt': 202.427448}, {'rtt': 204.859333}, {'rtt': 204.751694}]",202.427448,204.859333,204.012825
33053,2c0f:f470:2:10:1ad6:c7ff:fe2a:12c8,"[{'rtt': 42.397692}, {'rtt': 41.199211}, {'rtt': 41.150359}]",41.150359,42.397692,41.5824206667
50493,2a01:cb22:8f4:6e00:1:f7ff:fefa:d6bc,"[{'rtt': 204.988917}, {'rtt': 203.405417}, {'rtt': 202.71575}]",202.71575,204.988917,203.7033613333
51622,2001:43f8:90:608:1:69ff:fe6e:ca83,"[{'rtt': 44.317958}, {'rtt': 44.236459}, {'rtt': 44.276042}]",44.236459,44.317958,44.2768196667
52459,2a01:cb22:187:4200:1:53ff:fea4:7b43,"[{'rtt': 203.350417}, {'rtt': 210.802542}, {'rtt': 204.130708}]",203.350417,210.802542,206.0945556667
54721,2a01:cb22:84b:c800:1:69ff:fede:1b1f,"[{'rtt': 197.096417}, {'rtt': 557.220167}, {'rtt': 197.149542}]",197.096417,557.220167,317.1553753333
55130,2c0f:f2a0:1000:0:1:abff:fe35:952,"[{'rtt': 5.484}, {'rtt': 4.579042}, {'rtt': 4.434834}]",4.434834,5.484,4.8326253333
6053,2c0f:ff40:30:161::4,"[{'rtt': 1.652327}, {'rtt': 0.942872}, {'rtt': 0.944003}]",0.942872,1.652327,1.179734
62008,2a01:cb22:83b:5200:da58:d7ff:fe03:9e5,"[{'rtt': 203.216134}, {'rtt': 200.679667}, {'rtt': 200.988895}]",200.679667,203.216134,201.628232
6224,2001:43f8:1:404::a793,"[{'rtt': 0.703365}, {'rtt': 0.597151}, {'rtt': 0.604111}]",0.597151,0.703365,0.6348756667
6569,2a00:11c0:67:aa3::a,"[{'rtt': 0.634476}, {'rtt': 0.889987}, {'rtt': 0.415603}]",0.415603,0.889987,0.6466886667
7062,2c0f:fce8:0:191::3,"[{'rtt': 1.789974}, {'rtt': 1.809524}, {'rtt': 1.697329}]",1.697329,1.809524,1.765609
1002165,2a02:4780:6:1::1e,"[{'rtt': 21.447996}, {'rtt': 21.143247}, {'rtt': 21.156473}]",21.143247,21.447996,21.2492386667
1003371,2406:da19:c2:6400:a5a4:8c9c:8296:4fc,"[{'rtt': 16.315035}, {'rtt': 15.844884}, {'rtt': 15.876737}]",15.844884,16.315035,16.0122186667
1003391,2403:ac80:cc:7::309:cabd,"[{'rtt': 7.860463}, {'rtt': 7.763505}, {'rtt': 7.86264}]",7.763505,7.86264,7.8288693333
1003464,2400:6180:100:d0::baa:4001,"[{'rtt': 128.187903}, {'rtt': 127.379161}, {'rtt': 127.479239}]",127.379161,128.187903,127.682101
1003631,2a02:4780:11:c0de::19,"[{'rtt': 126.140684}, {'rtt': 126.178734}, {'rtt': 126.09233}]",126.09233,126.178734,126.1372493333
1005363,2405:6581:60c0:a00:60e:3cff:fe24:6839,"[{'rtt': 7.825895}, {'rtt': 4.92882}, {'rtt': 5.432195}]",4.92882,7.825895,6.0623033333
13821,2401:7640:4002:3:a2f3:c1ff:fec4:397c,[{'rtt': 15.424323}],15.424323,15.424323,15.424323
14445,2a01:7640:0:2:6666:b3ff:feb0:f1ce,"[{'rtt': 108.323661}, {'rtt': 108.311865}, {'rtt': 108.14591}]",108.14591,108.323661,108.2604786667
26859,2001:df0:eb:e600:c66e:1fff:fe3a:d114,"[{'rtt': 2.4209}, {'rtt': 2.44926}, {'rtt': 2.406565}]",2.406565,2.44926,2.425575
28127,2400:4050:8bc1:f600:f6f2:6dff:fe5d:a3fc,"[{'rtt': 107.84972}, {'rtt': 106.476713}, {'rtt': 106.707819}]",106.476713,107.84972,107.0114173333
32728,2a03:32c0:c:dfd0:d66e:eff:fe23:65fe,"[{'rtt': 118.116695}, {'rtt': 136.20867}, {'rtt': 119.360285}]",118.116695,136.20867,124.5618833333
33231,2001:f75:c0c0:2600:d66e:eff:fe23:57a8,"[{'rtt': 15.944976}, {'rtt': 15.879037}, {'rtt': 15.383064}]",15.383064,15.944976,15.7356923333
50137,2001:2f8:181:8891:1:2fff:fe00:8e3,"[{'rtt': 9.35325}, {'rtt': 9.009458}, {'rtt': 9.144834}]",9.009458,9.35325,9.1691806667
50417,2001:298:2076:0:1:d2ff:fe00:f0bf,"[{'rtt': 3.46025}, {'rtt': 3.704791}, {'rtt': 3.215375}]",3.215375,3.704791,3.4601386667
53464,2404:9740:8:0:1:8dff:feab:b57d,"[{'rtt': 181.415709}, {'rtt': 179.956167}, {'rtt': 182.643292}]",179.956167,182.643292,181.3383893333
53609,2a05:45c7:f000:100::117,"[{'rtt': 87.597459}, {'rtt': 87.4595}, {'rtt': 87.796417}]",87.4595,87.796417,87.617792
6344,2a05:8900:28:aa3::a,"[{'rtt': 58.020324}, {'rtt': 58.008829}, {'rtt': 57.805773}]",57.805773,58.020324,57.9449753333
6489,2a00:f28:300:1::2,"[{'rtt': 101.317101}, {'rtt': 101.141773}, {'rtt': 101.055539}]",101.055539,101.317101,101.171471
6594,2a03:4d41:510:1::2,"[{'rtt': 2.162235}, {'rtt': 2.246972}, {'rtt': 2.242638}]",2.162235,2.246972,2.2172816667
6752,2a03:32c0:6009::4,"[{'rtt': 101.859843}, {'rtt': 101.772496}, {'rtt': 101.475078}]",101.475078,101.859843,101.7024723333
6970,2400:6180:0:d0::6a9:f001,"[{'rtt': 162.334023}, {'rtt': 161.953428}, {'rtt': 161.928261}]",161.928261,162.334023,162.071904
1001784,2a02:4780:1:8::23,"[{'rtt': 6.225702}, {'rtt': 6.270061}, {'rtt': 6.233482}]",6.225702,6.270061,6.2430816667
1003191,2001:19f0:5:3fb0:5400:3ff:fe7c:a1e8,"[{'rtt': 4.444114}, {'rtt': 1.46787}, {'rtt': 2.458964}]",1.46787,4.444114,2.790316
10982,2001:470:8bd5:0:a2f3:c1ff:fec4:398e,"[{'rtt': 30.62747}, {'rtt': 22.05263}, {'rtt': 25.58928}]",22.05263,30.62747,26.0897933333
11171,2001:1890:111d:1::5,"[{'rtt': 4.651396}, {'rtt': 4.656451}, {'rtt': 4.68668}]",4.651396,4.68668,4.6648423333
16785,2601:647:5600:2ca:6666:b3ff:fed1:2fd4,"[{'rtt': 8.521694}, {'rtt': 8.787287}, {'rtt': 9.347712}]",8.521694,9.347712,8.8855643333
17423,2601:151:c300:13c:6666:b3ff:fec5:5d8,"[{'rtt': 15.242352}, {'rtt': 14.709439}, {'rtt': 13.151782}]",13.151782,15.242352,14.3678576667
17761,2601:982:8200:2294:6666:b3ff:fec5:f98,"[{'rtt': 37.723169}, {'rtt': 31.664985}, {'rtt': 36.584883}]",31.664985,37.723169,35.3243456667
20813,2607:fae0:f202:44f:c24a:ff:fe09:5680,"[{'rtt': 1.308684}, {'rtt': 2.012316}, {'rtt': 1.332513}]",1.308684,2.012316,1.551171
23038,2607:fa49:7362:cf0d:ea94:f6ff:fee3:6d6e,"[{'rtt': 24.615475}, {'rtt': 20.569816}, {'rtt': 20.881273}]",20.569816,24.615475,22.022188
4959,2001:418:3807::19,"[{'rtt': 7.599362}, {'rtt': 2.183424}, {'rtt': 2.774785}]",2.183424,7.599362,4.185857
50197,2001:569:52b5:6520:1:55ff:fe1d:bb75,"[{'rtt': 18.404958}, {'rtt': 17.782666}, {'rtt': 17.495417}]",17.495417,18.404958,17.894347
51809,2605:a601:a089:cd00:1:a4ff:fe7e:d3e2,"[{'rtt': 6.978667}, {'rtt': 6.169958}, {'rtt': 7.290042}]",6.169958,7.290042,6.812889
55382,2607:f598:b75f:106:1:bfff:fe45:8191,"[{'rtt': 22.533459}, {'rtt': 21.638709}, {'rtt': 19.426833}]",19.426833,22.533459,21.199667
55744,2600:4040:2ada:4300:1:e3ff:fec6:3eac,"[{'rtt': 31.431209}, {'rtt': 29.049958}, {'rtt': 31.124459}]",29.049958,31.431209,30.5352086667
61891,2601:647:5f00:9850:da58:d7ff:fe03:29f,"[{'rtt': 14.94316}, {'rtt': 10.940225}, {'rtt': 10.742846}]",10.742846,14.94316,12.2087436667
6394,2600:1f14:151:8700::1650:9,"[{'rtt': 5.596465}, {'rtt': 5.587793}, {'rtt': 5.591779}]",5.587793,5.596465,5.5920123333
6418,2607:f4d0:800:4::2,"[{'rtt': 4.764214}, {'rtt': 4.723106}, {'rtt': 4.555733}]",4.555733,4.764214,4.6810176667
6474,2600:1f18:5fd:b200::1650:9,"[{'rtt': 1.303651}, {'rtt': 1.219414}, {'rtt': 1.261821}]",1.219414,1.303651,1.2616286667
6836,2a09:4c0:f00:55ca::cbc9,"[{'rtt': 1.235776}, {'rtt': 1.185851}, {'rtt': 1.272524}]",1.185851,1.272524,1.2313836667
7153,2602:fb51:1:1::5,"[{'rtt': 0.698932}, {'rtt': 0.712812}, {'rtt': 0.620371}]",0.620371,0.712812,0.6773716667
7179,2602:fcd3:1:1::1a,"[{'rtt': 1.339364}, {'rtt': 0.569257}, {'rtt': 0.621814}]",0.569257,1.339364,0.8434783333
1001784,212.107.18.2,"[{'rtt': 6.519663}, {'rtt': 6.209567}, {'rtt': 6.225969}]",6.209567,6.519663,6.3183996667
1003191,45.63.21.224,"[{'rtt': 3.751314}, {'rtt': 1.452377}, {'rtt': 4.395598}]",1.452377,4.395598,3.199763
10982,192.168.160.10,"[{'rtt': 18.308645}, {'rtt': 25.183565}, {'rtt': 22.797985}]",18.308645,25.183565,22.0967316667
11171,12.0.1.55,"[{'rtt': 5.242094}, {'rtt': 4.887193}, {'rtt': 5.016176}]",4.887193,5.242094,5.0484876667
16785,10.0.1.106,"[{'rtt': 8.945349}, {'rtt': 8.698392}, {'rtt': 9.299812}]",8.698392,9.299812,8.9811843333
17423,100.64.101.10,"[{'rtt': 11.03234}, {'rtt': 16.515695}, {'rtt': 11.756512}]",11.03234,16.515695,13.1015156667
17761,192.168.10.150,"[{'rtt': 34.441285}, {'rtt': 33.224473}, {'rtt': 40.907058}]",33.224473,40.907058,36.1909386667
20813,204.130.133.50,"[{'rtt': 3.833455}, {'rtt': 1.162853}, {'rtt': 1.176978}]",1.162853,3.833455,2.057762
23038,192.168.101.10,"[{'rtt': 25.6517}, {'rtt': 24.552345}, {'rtt': 20.796232}]",20.796232,25.6517,23.666759
32139,132.248.108.240,"[{'rtt': 38.630105}, {'rtt': 37.3095}, {'rtt': 37.325975}]",37.3095,38.630105,37.7551933333
